registro_funcional;num_vinculo;dc_cargo_base;grupo_cargo_base;nivel_cargo_base;segmento_cargo_base;referencia_cargo_comissao;relacao_juridica;qt_hora_jornada_semanal;dc_orgao;qtd_servidores_orgao;ano_nascimento;sexo;raca;pessoa_com_deficiencia;vl_remuneracao_base_mensal;vl_outro_elemento_remuneracao;vl_remuneracao_total_bruta;cedido;tempo_exercicio_dias;tempo_exercicio_dias_padro;vl_remuneracao_total_bruta_padro;k_means4
8266778;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1974;F;PARDA;NAO;7315.29;412.23;7727.52;False;2054;-0.922614425746943;-0.7291701865097523;1
8266786;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1960;F;BRANCA;NAO;6670.75;412.23;7082.98;False;2061;-0.9206636823210171;-0.7976899671494335;1
8266794;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1981;F;BRANCA;NAO;6670.75;;6670.75;False;2068;-0.9187129388950913;-0.8415133282644858;1
8266808;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1989;F;BRANCA;NAO;6670.75;412.23;7082.98;False;2068;-0.9187129388950913;-0.7976899671494335;1
8266816;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1981;F;PARDA;NAO;6670.75;412.23;7082.98;False;2068;-0.9187129388950913;-0.7976899671494335;1
8266824;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1991;F;PRETA;NAO;6670.75;592.71;7263.46;False;2054;-0.922614425746943;-0.7785034930596181;1
8266832;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1987;F;PARDA;NAO;6794.67;412.23;7206.9;False;2068;-0.9187129388950913;-0.784516275498226;1
8266841;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1983;F;BRANCA;NAO;6794.67;1168.76;7963.43;False;2066;-0.9192702941596416;-0.7040910580604596;1
8266859;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1989;M;BRANCA;NAO;6670.75;866.15;7536.9;False;2060;-0.9209423599532922;-0.7494346240707044;1
8266867;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1980;F;BRANCA;NAO;7606.12;1436.37;9042.49;False;2075;-0.9167621954691656;-0.589378310213849;1
8266875;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1976;M;PARDA;NAO;6670.75;1524.02;8194.77;False;2068;-0.9187129388950913;-0.6794977573294205;1
8266883;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS12;EFETIVO;40;SUBPREFEITURA JABAQUARA;122.0;1986;F;BRANCA;NAO;7386.93;412.23;7799.16;False;2074;-0.9170408731014407;-0.7215542789089413;1
8266891;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1987;F;AMARELA;NAO;6670.75;1016.01;7686.76;False;2059;-0.9212210375855674;-0.7335033020012244;1
8266905;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1992;F;PARDA;NAO;6670.75;412.23;7082.98;False;2054;-0.922614425746943;-0.7976899671494335;1
8266913;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1982;M;PRETA;SIM;6670.75;996.38;7667.13;False;1763;-1.003709616739;-0.7355901287209888;1
8266921;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1973;F;PARDA;NAO;6670.75;412.23;7082.98;False;2072;-0.9175982283659909;-0.7976899671494335;1
8266930;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1984;M;PARDA;NAO;6670.75;412.23;7082.98;False;2026;-0.930417399450646;-0.7976899671494335;1
8266948;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1980;F;PRETA;NAO;6670.75;1327.72;7998.47;False;2073;-0.9173195507337158;-0.7003660245270645;1
8266956;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1979;F;PRETA;NAO;6670.75;412.23;7082.98;False;2072;-0.9175982283659909;-0.7976899671494335;1
8277168;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1968;F;BRANCA;NAO;6183.12;412.23;6595.35;False;975;-1.2233075909717874;-0.8495289540755012;1
8279918;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1986;F;BRANCA;NAO;6670.75;412.23;7082.98;False;1981;-0.942957892903026;-0.7976899671494335;1
8280266;2;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1981;F;BRANCA;NAO;10687.98;412.23;11100.21;False;1875;-0.9724977219241877;-0.370626141197365;1
8281815;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1959;F;BRANCA;NAO;8002.8;412.23;8415.03;False;230;-1.4309224270167449;-0.6560823496220693;1
8289476;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;BRANCA;NAO;6694.26;412.23;7106.49;False;230;-1.4309224270167449;-0.7951906652553092;1
8291195;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1974;F;BRANCA;NAO;7163.03;392.6;7555.63;False;230;-1.4309224270167449;-0.7474434745821059;1
8291594;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;M;BRANCA;NAO;7238.57;412.23;7650.8;False;230;-1.4309224270167449;-0.7373261389264779;1
8291713;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1984;F;PARDA;NAO;6694.26;98.15;6792.41;False;230;-1.4309224270167449;-0.8285798927715394;1
8292051;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1983;F;BRANCA;NAO;6858.41;392.6;7251.01;False;230;-1.4309224270167449;-0.7798270280907472;1
8292302;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;PRETA;NAO;7163.03;412.23;7575.26;False;230;-1.4309224270167449;-0.7453566478623416;1
8292329;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1973;F;BRANCA;NAO;6431.0;6736.75;13167.75;False;230;-1.4309224270167449;-0.1508300272808254;1
8293805;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1971;F;BRANCA;NAO;9013.75;989.69;10003.44;False;230;-1.4309224270167449;-0.4872216043372523;1
8296260;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1972;F;PARDA;NAO;6768.61;412.23;7180.84;False;230;-1.4309224270167449;-0.7872866628806539;1
8297649;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;BRANCA;NAO;8029.96;412.23;8442.19;False;230;-1.4309224270167449;-0.6531950234015497;1
8298611;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1954;F;BRANCA;NAO;8269.57;1594.19;9863.76;False;230;-1.4309224270167449;-0.5020707106142106;1
8301948;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;BRANCA;NAO;7125.26;1403.47;8528.73;False;230;-1.4309224270167449;-0.6439951260847688;1
8302821;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;BRANCA;NAO;7035.46;1388.51;8423.97;False;230;-1.4309224270167449;-0.6551319557924875;1
8304360;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;BRANCA;NAO;7125.26;1403.47;8528.73;False;230;-1.4309224270167449;-0.6439951260847688;1
8305200;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1954;M;BRANCA;NAO;8326.57;412.23;8738.8;False;230;-1.4309224270167449;-0.6216629972502856;1
8308993;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1976;F;BRANCA;NAO;8545.33;294.45;8839.78;False;230;-1.4309224270167449;-0.6109280119134638;1
8310289;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1972;F;BRANCA;NAO;6961.11;12034.23;18995.34;False;230;-1.4309224270167449;0.46868961224193423;1
8311056;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1985;M;PARDA;NAO;7780.07;1118.43;8898.5;False;230;-1.4309224270167449;-0.6046856041200577;1
8312028;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;BRANCA;NAO;7088.68;1616.69;8705.37;False;230;-1.4309224270167449;-0.625216874847928;1
8313067;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1983;F;PARDA;NAO;6961.11;;6961.11;True;230;-1.4309224270167449;-0.8106457273296519;1
8315621;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;M;BRANCA;NAO;7705.72;957.83;8663.55;False;230;-1.4309224270167449;-0.6296626768561068;1
8317542;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;BRANCA;NAO;7035.46;686.3;7721.76;False;230;-1.4309224270167449;-0.7297825207892146;1
8318654;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;M;PRETA;NAO;7050.91;412.23;7463.14;False;230;-1.4309224270167449;-0.7572759047049286;1
8320586;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1988;F;PRETA;NAO;6768.61;1520.7;8289.31;False;230;-1.4309224270167449;-0.6694473957356089;1
8322139;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;BRANCA;NAO;6961.11;16194.4;23155.51;False;230;-1.4309224270167449;0.9109491086638509;1
8322601;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1973;F;PARDA;NAO;7035.46;412.23;7447.69;False;230;-1.4309224270167449;-0.7589183638399444;1
8323411;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1968;F;BRANCA;NAO;8066.54;412.23;8478.77;False;230;-1.4309224270167449;-0.6493062754948262;1
8325090;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;F;BRANCA;NAO;7163.03;2561.84;9724.87;False;230;-1.4309224270167449;-0.516835833543812;1
8325308;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1969;F;BRANCA;NAO;7035.46;412.23;7447.69;False;230;-1.4309224270167449;-0.7589183638399444;1
8325545;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1969;M;BRANCA;NAO;7312.97;1742.88;9055.85;False;230;-1.4309224270167449;-0.5879580348712076;1
8327211;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1973;F;BRANCA;NAO;6768.61;412.23;7180.84;False;230;-1.4309224270167449;-0.7872866628806539;1
8328862;2;ANALISTA ASSIST DESENV SOCIAL EQUIP SOCIAL;QAA;II;0;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1956;F;BRANCA;NAO;7878.88;1509.45;9388.33;False;230;-1.4309224270167449;-0.5526127395178064;1
8330646;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1975;F;PARDA;NAO;7302.79;372.97;7675.76;False;230;-1.4309224270167449;-0.7346726903821418;1
8330735;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1985;F;BRANCA;NAO;7050.91;2124.98;9175.89;False;230;-1.4309224270167449;-0.5751968183943601;1
8330972;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1963;F;BRANCA;NAO;8341.83;2926.72;11268.55;False;230;-1.4309224270167449;-0.3527302466479438;1
8331022;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1985;F;BRANCA;NAO;7125.26;1580.14;8705.4;False;230;-1.4309224270167449;-0.6252136856068893;1
8332321;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1964;F;BRANCA;NAO;7366.19;412.23;7778.42;False;230;-1.4309224270167449;-0.7237591075471437;1
8333556;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1987;M;PARDA;NAO;7035.46;3652.09;10687.55;False;230;-1.4309224270167449;-0.4144952147673076;1
8333955;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1958;F;BRANCA;SIM;8309.1;58.89;8367.99;False;230;-1.4309224270167449;-0.6610830795710106;1
8334374;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;PARDA;NAO;7088.68;412.23;7500.91;False;230;-1.4309224270167449;-0.7532606502369968;1
8336831;5;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;II;CIENCIAS CONTABEIS;DAS14;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1966;M;BRANCA;NAO;9452.85;1987.71;11440.56;False;230;-1.4309224270167449;-0.3344442016114347;1
8339180;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1988;F;BRANCA;NAO;6961.11;412.23;7373.34;False;230;-1.4309224270167449;-0.7668223662145996;1
8340242;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1961;F;BRANCA;NAO;8672.9;1626.43;10299.33;False;230;-1.4309224270167449;-0.455766119970921;1
8342521;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1990;F;PRETA;NAO;6896.18;2144.61;9040.79;False;230;-1.4309224270167449;-0.589559033872718;1
8342831;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1981;F;PARDA;NAO;7035.46;1428.25;8463.71;False;230;-1.4309224270167449;-0.6509072744963369;1
8344493;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1965;F;PRETA;NAO;8307.34;11411.64;19718.98;False;230;-1.4309224270167449;0.5456183584207577;1
8345104;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1975;F;BRANCA;NAO;7035.46;294.45;7329.91;False;230;-1.4309224270167449;-0.7714393241585308;1
8348243;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;PARDA;SIM;7035.46;1388.51;8423.97;False;230;-1.4309224270167449;-0.6551319557924875;1
8350671;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1983;F;PRETA;NAO;6961.11;1356.49;8317.6;False;230;-1.4309224270167449;-0.6664399414359585;1
8350884;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;M;PARDA;NAO;7833.29;1303.23;9136.52;False;230;-1.4309224270167449;-0.579382165717698;1
8353581;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;M;BRANCA;NAO;7907.64;412.23;8319.87;False;230;-1.4309224270167449;-0.6661986221973509;1
8353689;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHEIRO DO TRABALHO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1951;M;AMARELA;NAO;8383.45;412.23;8795.68;False;230;-1.4309224270167449;-0.6156161962405963;1
8354839;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1990;F;BRANCA;NAO;7125.26;471.12;7596.38;False;230;-1.4309224270167449;-0.7431114221709801;1
8357013;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1978;M;BRANCA;NAO;7315.29;2438.43;9753.72;False;1886;-0.9694322679691615;-0.5137688467447697;1
8357021;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1981;F;BRANCA;NAO;7315.29;412.23;7727.52;False;1882;-0.970546978498262;-0.7291701865097523;1
8357030;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1992;F;AMARELA;NAO;7315.29;294.45;7609.74;False;1898;-0.9660881363818602;-0.7416911468283387;1
8357102;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1977;M;BRANCA;NAO;6670.75;196.3;6867.05;False;1896;-0.9666454916464104;-0.8206450610668418;1
8357129;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1981;F;AMARELA;NAO;6670.75;412.23;7082.98;False;1897;-0.9663668140141353;-0.7976899671494335;1
8357137;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1984;F;BRANCA;NAO;7315.29;1631.44;8946.73;False;1897;-0.9663668140141353;-0.5995583676099081;1
8357170;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1977;M;PARDA;NAO;7172.08;412.23;7584.31;False;1897;-0.9663668140141353;-0.7443945601489504;1
8357188;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1989;M;PRETA;NAO;6670.75;412.23;7082.98;False;1889;-0.9685962350723362;-0.7976899671494335;1
8357196;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;I;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1987;F;PRETA;NAO;6670.75;412.23;7082.98;False;1893;-0.9674815245432358;-0.7976899671494335;1
8358826;1;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;;EFETIVO;40;GABINETE DO PREFEITO;865.0;1990;M;BRANCA;NAO;10083.0;294.45;10377.45;False;1891;-0.9680388798077859;-0.4474613363057149;1
8358842;1;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;;EFETIVO;40;GABINETE DO PREFEITO;865.0;1982;F;BRANCA;NAO;11685.72;3124.55;14810.27;False;1889;-0.9685962350723362;0.0237830457577589;1
8358851;1;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;;EFETIVO;40;GABINETE DO PREFEITO;865.0;1993;M;BRANCA;NAO;10687.98;2492.89;13180.87;False;1890;-0.9683175574400611;-0.14943526586649475;1
8358869;1;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES;59.0;1990;M;BRANCA;NAO;11189.16;1655.47;12844.63;False;1882;-0.970546978498262;-0.18518027943010057;1
8358877;1;ANALISTA POLITICAS PUBLICAS GESTAO GOVERNAMENTAL;QPGG;I;;;EFETIVO;40;SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADAN;285.0;1981;F;BRANCA;NAO;10687.98;1977.63;12665.61;False;1857;-0.9775139193051398;-0.20421154378935774;1
